1;"Pesel";"Nazwisko";"Imie";"Plec";;
413;"p09232804215";"Zielinski";"Adam";"chlopiec";3;21
414;"p09232807720";"Zawisza";"Agnieszka";"dziewczynka";3;21
415;"p09232903532";"Gerygk";"Patryk";"chlopiec";3;22
416;"p09232903556";"Gerono";"Pawel";"chlopiec";3;22
417;"p09233003347";"Dsbkowska";"Weronika";"dziewczynka";3;29
418;"p09233003767";"Lang";"Maja";"dziewczynka";3;6
419;"p09233100778";"Glowacz";"Patryk";"chlopiec";3;23
420;"p09233103085";"Olstowska";"Klaudia";"dziewczynka";3;26
421;"p09240105289";"Kik";"Michalina";"dziewczynka";3;13
422;"p09240111158";"Chajecki";"Karol";"chlopiec";3;9
423;"p09240111622";"Wizniewska";"Amelia";"dziewczynka";3;3
424;"p09240201824";"Szewczyk";"Edyta";"dziewczynka";3;27
425;"p09240213805";"Basek";"Wiktoria";"dziewczynka";3;7
426;"p09240300943";"Stiburska";"Gabriela";"dziewczynka";3;1
427;"p09240400445";"Dreger";"Wanessa";"dziewczynka";3;29
428;"p09240406946";"Kowalska";"Maria";"dziewczynka";3;12
429;"p09240600180";"Sorr";"Iga";"dziewczynka";3;1
430;"p09240603954";"Marjanski";"Leon";"chlopiec";3;12
431;"p09240604900";"Sokolnicka";"Inga";"dziewczynka";3;1
432;"p09240705373";"Sciebur";"Damian";"chlopiec";3;1
433;"p09240705397";"Polubinski";"Jakub";"chlopiec";3;26
434;"p09240714894";"Ogrodowczyk";"Kacper";"chlopiec";3;18
435;"p09240714955";"Makarski";"Lukasz";"chlopiec";3;12
436;"p09240715598";"Freitag";"Pawel";"chlopiec";3;30
437;"p09240803712";"Aftanas";"Mariusz";"chlopiec";3;7
438;"p09240803880";"Polonska";"Justyna";"dziewczynka";3;19
439;"p09240803903";"Piwowarska";"Kaja";"dziewczynka";3;19
440;"p09240803927";"Pomierska";"Justyna";"dziewczynka";3;19
441;"p09240809985";"Kurowska";"Karolina";"dziewczynka";3;6
442;"p09240910238";"Sulek";"Fabian";"chlopiec";3;1
443;"p09241002127";"Uszkiewicz";"Anna";"dziewczynka";3;4
444;"p09241107372";"Wentland";"Baniamin";"chlopiec";3;4
445;"p09241108298";"Zebala";"Adam";"chlopiec";3;21
446;"p09241203368";"Chudzik";"Wiktoria";"dziewczynka";3;9
447;"p09241203573";"Jedrzejewski";"Mikolaj";"chlopiec";3;16
448;"p09241302609";"Hajdamowicz";"Nina";"dziewczynka";3;5
449;"p09241306252";"Ropel";"Jacek";"chlopiec";3;10
450;"p09241409139";"Budzynski";"Tadeusz";"chlopiec";3;28
451;"p09241500328";"Zbieska";"Agata";"dziewczynka";3;21
452;"p09241502641";"Skrzynska";"Izabela";"dziewczynka";3;15
453;"p09241508180";"Karmazyn";"Mira";"dziewczynka";3;13
454;"p09241508760";"Bienkowska";"Karolina";"dziewczynka";3;14
455;"p09241607896";"Chabowski";"Szymon";"chlopiec";3;9
456;"p09241701422";"Krol";"Malgorzata";"dziewczynka";3;6
457;"p09241701446";"Markiewicz";"Lila";"dziewczynka";3;25
458;"p09241707473";"Dalek";"Szymon";"chlopiec";3;9
459;"p09241804583";"Romanowska";"Olga";"dziewczynka";3;11
460;"p09241805034";"Klos";"Michal";"chlopiec";3;17
461;"p09241805850";"Kedzierski";"Michal";"chlopiec";3;24
462;"p09241903671";"Irek";"Olaf";"chlopiec";3;5
463;"p09241903695";"Smal";"Franciszek";"chlopiec";3;11
464;"p09241903718";"Muczynski";"Kasjan";"chlopiec";3;20
465;"p09241909530";"Butajlo";"Wojciech";"chlopiec";3;28
466;"p09242102147";"Kass";"Milena";"dziewczynka";3;13
467;"p09242103018";"Jenda";"Mikolaj";"chlopiec";3;16
468;"p09242105034";"Markowski";"Kuba";"chlopiec";3;12
469;"p09242105058";"M¾dry";"Krzysztof";"chlopiec";3;6
470;"p09242202885";"Ostwald";"Katarzyna";"dziewczynka";3;10
471;"p09242209462";"Begdon";"Zuzanna";"dziewczynka";3;7
472;"p09242302257";"Panfil";"Julian";"chlopiec";3;25
473;"p09242302264";"Wnuczynska";"Alicja";"dziewczynka";3;3
474;"p09242302288";"Rychter";"Julia";"dziewczynka";3;11
475;"p09242304471";"Gasinski";"Pawel";"chlopiec";3;22
476;"p09242309063";"Toczek";"Antonina";"dziewczynka";3;4
477;"p09242309087";"Sokolowska";"Iga";"dziewczynka";3;1
478;"p09242311822";"Zawizlak";"Agnieszka";"dziewczynka";3;21
479;"p09242312526";"Golunska";"Oliwia";"dziewczynka";3;23
480;"p09242407884";"Piskor";"Kalina";"dziewczynka";3;10
481;"p09242502084";"Szumala";"Blanka";"dziewczynka";3;27
482;"p09242505308";"Jakuszewska";"Natalia";"dziewczynka";3;24
483;"p09242509586";"Jezierska";"Nadia";"dziewczynka";3;17
484;"p09242601912";"Kisiela";"Michal";"chlopiec";3;17
485;"p09242605503";"Macierzynska";"Magdalena";"dziewczynka";3;18
486;"p09242807134";"Sosnowski";"Wojciech";"chlopiec";3;15
487;"p09242904763";"Winiarczyk";"Amelia";"dziewczynka";3;3
488;"p09243005319";"Bialkowski";"Wiktor";"chlopiec";3;14
489;"p09243005333";"Lehmann";"Marcel";"chlopiec";3;2
490;"p09243012630";"Gnacinski";"Patryk";"chlopiec";3;23
491;"p09243015633";"Marchewicz";"Lucjan";"chlopiec";3;12
492;"p09250109192";"Zurowski";"Adam";"chlopiec";3;21
493;"p09250110356";"Morawski";"Klaudiusz";"chlopiec";3;20
494;"p09250202420";"Sitarska";"Izabella";"dziewczynka";3;15
495;"p09250202444";"Bianga";"Zuzanna";"dziewczynka";3;14
496;"p09250202482";"Jank";"Natalia";"dziewczynka";3;24
497;"p09250202567";"Janukowicz";"Natalia";"dziewczynka";3;24
498;"p09250208969";"Richter";"Julia";"dziewczynka";3;11
499;"p09250301730";"Zarzeczanski";"Adrian";"chlopiec";3;3
500;"p09250301808";"Jasik";"Natalia";"dziewczynka";3;24
501;"p09250301815";"Krawiec";"Mateusz";"chlopiec";3;13
502;"p09250307866";"Olszowka";"Klara";"dziewczynka";3;26
503;"p09250308157";"Wieruszewski";"Antoni";"chlopiec";3;4
504;"p09250309295";"Jarosz";"Milosz";"chlopiec";3;16
505;"p09250403869";"Daczkowska";"Weronika";"dziewczynka";3;29
506;"p09250409384";"Kurowska";"Paulina";"dziewczynka";3;6
507;"p09250410098";"Jablonski";"Nikodem";"chlopiec";3;5
508;"p09250412137";"Bastian";"Witold";"chlopiec";3;7
509;"p09250503163";"Lsczynska";"Magdalena";"dziewczynka";3;18
510;"p09250512134";"Szubiga";"Dawid";"chlopiec";3;1
511;"p09250512158";"Winiarski";"Antoni";"chlopiec";3;4
512;"p09250600839";"Mazurowski";"Ksawery";"chlopiec";3;6
513;"p09250609487";"Olewnik";"Klaudia";"dziewczynka";3;26
514;"p09250611468";"Kruz";"Maja";"dziewczynka";3;6
515;"p09250702791";"Rutkowski";"Mariusz";"chlopiec";3;19
516;"p09250809078";"Sawicki";"Ignacy";"chlopiec";3;11
517;"p09250810942";"Bugaj";"Zofia";"dziewczynka";3;28
518;"p09250811998";"Jamrozy";"Nikodem";"chlopiec";3;5
519;"p09250902375";"Pomorski";"Jakub";"chlopiec";3;26
520;"p09250902665";"Mienik";"Lena";"dziewczynka";3;8
521;"p09250909228";"Gryczka";"Nina";"dziewczynka";3;5
522;"p09251001493";"Bilinski";"Tymoteusz";"chlopiec";3;14
523;"p09251006405";"Burdalska";"Maja";"dziewczynka";3;28
524;"p09251007321";"Karczewska";"Monika";"dziewczynka";3;13
525;"p09251106709";"Szelbracikowska";"Edyta";"dziewczynka";3;27
526;"p09251108718";"Chomik";"Szymon";"chlopiec";3;9
527;"p09251109573";"Ziolkowski";"Piotr";"chlopiec";3;21
528;"p09251110300";"Kulinska";"Maja";"dziewczynka";3;6
529;"p09251112913";"Drapella";"Rafal";"chlopiec";3;29
530;"p09251208494";"Lelental";"Marcel";"chlopiec";3;2
531;"p09251208517";"Majewski";"Marcin";"chlopiec";3;12
532;"p09251211759";"Rojek";"Jakub";"chlopiec";3;10
533;"p09251305535";"Pisowacki";"Jan";"chlopiec";3;26
534;"p09251307117";"Gomula";"Patryk";"chlopiec";3;23
535;"p09251307155";"Jaskulski";"Mikolaj";"chlopiec";3;16
536;"p09251308835";"Narloch";"Kamil";"chlopiec";3;18
537;"p09251503926";"Hofman";"Nikola";"dziewczynka";3;16
538;"p09251505560";"Koza";"Maria";"dziewczynka";3;12
539;"p09251505911";"Swiadek";"Damian";"chlopiec";3;1
540;"p09251508211";"Konstanski";"Maurycy";"chlopiec";3;17
541;"p09251605802";"Grochowalska";"Oliwia";"dziewczynka";3;5
542;"p09251605994";"Hajdel";"Olivier";"chlopiec";3;5
543;"p09251606766";"Bieniasz-Krzywiec";"Anna";"dziewczynka";3;14
544;"p09251702752";"Ade-Kobus";"Jakub";"chlopiec";3;7
545;"p09251801413";"Mogielka";"Konrad";"chlopiec";3;20
546;"p09251808205";"Rogowska";"Julia";"dziewczynka";3;11
547;"p09252002165";"Miller";"Lena";"dziewczynka";3;8
548;"p09252004600";"Pawelczak";"Karolina";"dziewczynka";3;10
549;"p09252101482";"Baranowska";"Krystyna";"dziewczynka";3;7
550;"p09252103880";"Paner";"Karolina";"dziewczynka";3;10
551;"p09252205087";"Rogulska";"Julia";"dziewczynka";3;11
552;"p09252301769";"Jakubiak";"Natalia";"dziewczynka";3;16
553;"p09252303495";"Mokrzycki";"Konrad";"chlopiec";3;20
554;"p09252401124";"Szwarc";"Blanka";"dziewczynka";3;27
555;"p09252405340";"Wysocka";"Alicja";"dziewczynka";3;3
556;"p09252405418";"Musial";"Karol";"chlopiec";3;20
557;"p09252500878";"Orczakowski";"Kacper";"chlopiec";3;18
558;"p09252501008";"Ordecka";"Kinga";"dziewczynka";3;26
559;"p09252502863";"Glogier";"Patrycja";"dziewczynka";3;22
560;"p09252502955";"Bohonos";"Tadeusz";"chlopiec";3;14
561;"p09252506706";"Tarnowska";"Antonina";"dziewczynka";3;4
562;"p09252506782";"Piskorska";"Kaja";"dziewczynka";3;19
563;"p09252506874";"Bzowka";"Szymon";"chlopiec";3;28
564;"p09252510307";"Mistat";"Lena";"dziewczynka";3;8
565;"p09252600677";"Domaradzki";"Sebastian";"chlopiec";3;29
566;"p09252602082";"Goldschmidt";"Patrycja";"dziewczynka";3;23
567;"p09252602105";"Rautenberg";"Julia";"dziewczynka";3;19
568;"p09252710578";"Guzewicz";"Oliwier";"chlopiec";3;5
569;"p09252710615";"Guzinski";"Oliwier";"chlopiec";3;5
570;"p09252804897";"Kedzierski";"Michal";"chlopiec";3;24
571;"p09252809458";"Okroj";"Kacper";"chlopiec";3;18
572;"p09252900869";"Biegaj";"Dorota";"dziewczynka";3;14
573;"p09252900883";"Sypniewska";"Emilia";"dziewczynka";3;1
574;"p09252900906";"Wizniewska";"Olga";"dziewczynka";3;3
575;"p09253000476";"Jurczuk";"Mikolaj";"chlopiec";3;16
576;"p09253000490";"Baszanowski";"Wiktor";"chlopiec";3;7
577;"p09253002416";"Szot";"Dominik";"chlopiec";3;1
578;"p09253100404";"Zagierska";"Aleksandra";"dziewczynka";3;3
579;"p09253105720";"Kawecka";"Milena";"dziewczynka";3;13
580;"p09260102066";"Borkowska";"Zofia";"dziewczynka";3;14
581;"p09260108048";"Gwiazdowska";"Nina";"dziewczynka";3;5
582;"p09260108376";"Mielewczyk";"Kryspin";"chlopiec";3;6
583;"p09260110913";"Szablewski";"Fabian";"chlopiec";3;1
584;"p09260208366";"Januszewska";"Natalia";"dziewczynka";3;24
585;"p09260209091";"Filarski";"Piotr";"chlopiec";3;30
586;"p09260209138";"Kozinski";"Mateusz";"chlopiec";3;13
587;"p09260406443";"Safianowska";"Julia";"dziewczynka";3;11
588;"p09260406467";"Grzezkiewicz";"Nina";"dziewczynka";3;5
589;"p09260407093";"Sajnog";"Igor";"chlopiec";3;19
590;"p09260505760";"Zieba";"Agata";"dziewczynka";3;21
591;"p09260505784";"Kmiecik";"Martyna";"dziewczynka";3;2
592;"p09260509337";"Rozalski";"Iwo";"chlopiec";3;19
593;"p09260603970";"Rombel";"Jakub";"chlopiec";3;10
594;"p09260703755";"Frej";"Piotr";"chlopiec";3;30
595;"p09260703779";"Nieczoglomski";"Kamil";"chlopiec";3;18
596;"p09260703830";"Bujak";"Tomasz";"chlopiec";3;28
597;"p09260706222";"Mamcarz";"Lilianna";"dziewczynka";3;25
598;"p09260804401";"Staszak";"Hanna";"dziewczynka";3;1
599;"p09260908105";"Dabkiewicz";"Weronika";"dziewczynka";3;29
600;"p09260908129";"Treder";"Anna";"dziewczynka";3;4
601;"p09261003465";"Sumila";"Emilia";"dziewczynka";3;1
602;"p09261007896";"Mika";"Konrad";"chlopiec";3;20
603;"p09261201672";"Matelski";"Ksawery";"chlopiec";3;6
604;"p09261201696";"Bednarz";"Wiktor";"chlopiec";3;7
605;"p09261206134";"Utnik-Szymanski";"Bartosz";"chlopiec";3;4
606;"p09261206387";"Sleczek";"Antonina";"dziewczynka";3;27
607;"p09261301143";"Blazejewska";"Zofia";"dziewczynka";3;14
608;"p09261305628";"Holownia";"Nikola";"dziewczynka";3;16
609;"p09261307545";"Kisiolek";"Michalina";"dziewczynka";3;13
610;"p09261406640";"Bielicka";"Zuzanna";"dziewczynka";3;14
611;"p09261408116";"Marcinowski";"Leon";"chlopiec";3;12
612;"p09261504959";"Stangel";"Filip";"chlopiec";3;15
613;"p09261509244";"Baranowska";"Magdalena";"dziewczynka";3;7
614;"p09261602039";"Barabasz";"Witold";"chlopiec";3;7
615;"p09261604024";"Kowalska";"Maria";"dziewczynka";3;12
616;"p09261610658";"Luksenburg";"Maksymilian";"chlopiec";3;2
617;"p09261612452";"Msczkowski";"Krzysztof";"chlopiec";3;6
618;"p09261708773";"Olszewski";"Kacper";"chlopiec";3;18
619;"p09261802774";"Brych";"Tomasz";"chlopiec";3;14
620;"p09261807823";"Steck";"Hanna";"dziewczynka";3;1
621;"p09261807861";"Barzowska";"Karolina";"dziewczynka";3;7
622;"p09261807885";"Szajrych";"Emilia";"dziewczynka";3;1
623;"p09261808138";"Stefanowski";"Filip";"chlopiec";3;15
624;"p09261902030";"Zielinski";"Wojciech";"chlopiec";3;21
625;"p09261902207";"JozWiak";"Nadia";"dziewczynka";3;17
626;"p09262001288";"Chyla";"Wanda";"dziewczynka";3;9
627;"p09262104189";"Zebrowska";"Adrianna";"dziewczynka";3;21
628;"p09262104226";"Zielinska";"Agata";"dziewczynka";3;21
629;"p09262104394";"Wozniak";"Aleksander";"chlopiec";3;3
630;"p09262106341";"Gora";"Oliwia";"dziewczynka";3;5
631;"p09262204605";"Jalinska";"Natalia";"dziewczynka";3;24
632;"p09262205033";"Grzsdziela";"Oliwier";"chlopiec";3;23
633;"p09262302846";"Szamotulska";"Emilia";"dziewczynka";3;1
634;"p09262304404";"Mazur";"Lena";"dziewczynka";3;25
635;"p09262308668";"Weglinska";"Amelia";"dziewczynka";3;4
636;"p09262309577";"Rugala";"Ivo";"chlopiec";3;19
637;"p09262403622";"Bolsdz";"Kamila";"dziewczynka";3;14
638;"p09262407497";"Tygielski";"Bartosz";"chlopiec";3;4
639;"p09262407572";"Bujnarowski";"Szymon";"chlopiec";3;28
640;"p09262407886";"Kapinska";"Monika";"dziewczynka";3;13
641;"p09262506578";"Ziarko";"Adam";"chlopiec";3;21
642;"p09262513448";"Czajkowska";"Wiktoria";"dziewczynka";3;9
643;"p09262609646";"Gorzelanczyk";"Oliwia";"dziewczynka";3;23
644;"p09262609813";"Kwiatkowski";"Marcin";"chlopiec";3;2
645;"p09262800863";"Kozlowska";"Malgorzta";"dziewczynka";3;12
646;"p09262900136";"Krasnowski";"Mateusz";"chlopiec";3;13
647;"p09262900754";"Treszczotka";"Bla¿ej";"chlopiec";3;27
648;"p09262900778";"Rekzc";"Jakub";"chlopiec";3;10
649;"p09262900792";"Truchan";"Bernard";"chlopiec";3;27
650;"p09262904215";"Tysarczyk";"Bartosz";"chlopiec";3;4
651;"p09262904314";"Jakubowski";"Nikodem";"chlopiec";3;5
652;"p09262904338";"Tyminski";"Bartosz";"chlopiec";3;4
653;"p09262908653";"Drozdowski";"Piotr";"chlopiec";3;29
654;"p09263003708";"Gabrahn";"Pola";"dziewczynka";3;22
655;"p09263008253";"Licbarski";"Maksymilian";"chlopiec";3;2
656;"p09270108063";"Wlodarczyk";"Amelia";"dziewczynka";3;3
657;"p09270110457";"Trafalski";"Borys";"chlopiec";3;27
658;"p09270306720";"Bialous";"Wanda";"dziewczynka";3;14
659;"p09270400813";"Paciorek";"Julian";"chlopiec";3;25
660;"p09270400837";"Auda";"Wojciech";"chlopiec";3;7
661;"p09270400851";"Gardynik";"Pawel";"chlopiec";3;22
662;"p09270403786";"Bilinska";"Zofia";"dziewczynka";3;14
663;"p09270403847";"Rogowska";"Maria";"dziewczynka";3;11
664;"p09270405641";"Szczygiel";"Elzbieta";"dziewczynka";3;1
665;"p09270410571";"Prusak";"Jakub";"chlopiec";3;26
666;"p09270503172";"Laskowski";"Marcel";"chlopiec";3;2
667;"p09270505501";"Grabania";"Oliwia";"dziewczynka";3;5
668;"p09270603735";"Klos";"Michal";"chlopiec";3;17
669;"p09270703619";"Konieczynski";"Michal";"chlopiec";3;17
670;"p09270710923";"Ukomska";"Anna";"dziewczynka";3;4
671;"p09270712222";"Grosz-Tokarska";"Olimpia";"dziewczynka";3;5
672;"p09270802530";"Garbala";"Pawel";"chlopiec";3;22
673;"p09270810630";"Zylka";"Adam";"chlopiec";3;21
674;"p09270901802";"Rewekant";"Julia";"dziewczynka";3;19
675;"p09270901833";"Przyloga";"Jakub";"chlopiec";3;10
676;"p09270901857";"Bela";"Wiktor";"chlopiec";3;7
677;"p09270901871";"Krol";"Mateusz";"chlopiec";3;13
678;"p09271001310";"Napora";"Kamil";"chlopiec";3;18
679;"p09271100897";"Nieradko";"Kajetan";"chlopiec";3;18
680;"p09271301687";"Lysik";"Magdalena";"dziewczynka";3;18
681;"p09271302152";"Kowalski";"Mateusz";"chlopiec";3;13
682;"p09271307881";"Buczynska";"Zofia";"dziewczynka";3;28
683;"p09271501193";"Zalewski";"Adrian";"chlopiec";3;3
684;"p09271501230";"Klebba";"Michal";"chlopiec";3;17
685;"p09271507786";"Gondek";"Oliwia";"dziewczynka";3;23
686;"p09271606508";"Jalinska";"Natalia";"dziewczynka";3;24
687;"p09271606973";"Poray - Rozanski";"Jakub";"chlopiec";3;26
688;"p09271613355";"Szpyrka";"Dawid";"chlopiec";3;1
689;"p09271705344";"Ciarkowska";"Wiktoria";"dziewczynka";3;9
690;"p09271705368";"Chojnacka";"Wiktoria";"dziewczynka";3;28
691;"p09271706352";"Rugala";"Igor";"chlopiec";3;19
692;"p09271706437";"Szczech";"Dominik";"chlopiec";3;1
693;"p09271708866";"Lawendowska";"Maja";"dziewczynka";3;6
694;"p09271803899";"Lewandowski";"Maksymilian";"chlopiec";3;2
695;"p09271903537";"Templin";"Cezary";"chlopiec";3;1
696;"p09271903681";"Figurska";"Sara";"dziewczynka";3;30
697;"p09272102867";"Cejko";"Zofia";"dziewczynka";3;28
698;"p09272103073";"Mizerek";"Konrad";"chlopiec";3;20
699;"p09272113908";"Siedzinska";"Joanna";"dziewczynka";3;15
700;"p09272208372";"Orzel";"Kacper";"chlopiec";3;25
701;"p09272301556";"Kruk";"Mateusz";"chlopiec";3;13
702;"p09272301563";"Szpiegowska";"Dominika";"dziewczynka";3;27
703;"p09272304801";"Ciunajcis";"Renata";"dziewczynka";3;9
704;"p09272304993";"Czuba";"Szymon";"chlopiec";3;9
705;"p09272502261";"Bigott";"Zofia";"dziewczynka";3;14
706;"p09272509084";"Giemza";"Paula";"dziewczynka";3;22
707;"p09272800741";"Kowalska";"Maria";"dziewczynka";3;12
708;"p09272813143";"Fodorowska";"Sabina";"dziewczynka";3;30
709;"p09273003839";"Badaszek";"Karol";"chlopiec";3;7
710;"p09273007949";"Napiorkowska";"Laura";"dziewczynka";3;8
711;"p09273011762";"Nerkowska";"Laura";"dziewczynka";3;8
712;"p09280302956";"Stencel";"Filip";"chlopiec";3;15
713;"p09280306592";"Skalinski";"Grzegorz";"chlopiec";3;11
714;"p09280307616";"Potrawka";"Jakub";"chlopiec";3;26
715;"p09280405215";"GruzLewski";"Oskar";"chlopiec";3;23
716;"p09280406964";"Chmielewska";"Wanda";"dziewczynka";3;28
717;"p09280407835";"Mielniczuk";"Kornel";"chlopiec";3;6
718;"p09280501652";"Szczepanski";"Eryk";"chlopiec";3;1
719;"p09280605585";"Jablonska";"Nicola";"dziewczynka";3;16
720;"p09280700693";"Michalski";"Krzysztof";"chlopiec";3;6
721;"p09280700730";"Scibisz";"Daniel";"chlopiec";3;1
722;"p09280702299";"Padala";"Julian";"chlopiec";3;25
723;"p09280707195";"Stawny";"Filip";"chlopiec";3;15
724;"p09280803310";"Michalak";"Krzysztof";"chlopiec";3;6
725;"p09280903010";"Widelski";"Artur";"chlopiec";3;4
726;"p09281102159";"Wrobel";"Alan";"chlopiec";3;3
727;"p09281104205";"Krugly";"Maja";"dziewczynka";3;6
728;"p09281201438";"Kamraj";"Mikolaj";"chlopiec";3;24
729;"p09281300984";"Duralak";"Victoria";"dziewczynka";3;30
730;"p09281301190";"Jackiewicz";"Nikodem";"chlopiec";3;5
731;"p09281302429";"Czernis";"Weronika";"dziewczynka";3;29
732;"p09281307226";"Windorpska";"Amelia";"dziewczynka";3;4
733;"p09281308616";"Kubiak";"Mateusz";"chlopiec";3;13
734;"p09281314271";"Gojzewski";"Patryk";"chlopiec";3;23
735;"p09281505471";"Janczak";"Natan";"chlopiec";3;16
736;"p09281608525";"Jasiel";"Natalia";"dziewczynka";3;24
737;"p09281704399";"Kenig";"Michal";"chlopiec";3;24
738;"p09281704955";"Skrzyniarz";"Franciszek";"chlopiec";3;11
739;"p09281704979";"Gorski";"Oskar";"chlopiec";3;23
740;"p09281705017";"Kedzia";"Michal";"chlopiec";3;24
741;"p09281705307";"Horon";"Nicola";"dziewczynka";3;16
742;"p09281804549";"Sykut";"Emilia";"dziewczynka";3;1
743;"p09281805397";"Osadnik";"Kacper";"chlopiec";3;25
744;"p09281805557";"Hajdel";"Olivier";"chlopiec";3;5
745;"p09281904027";"Matejczuk";"Lena";"dziewczynka";3;25
746;"p09281906944";"Szczypior";"Eliza";"dziewczynka";3;1
747;"p09281912356";"Kulik";"Marek";"chlopiec";3;2
748;"p09282105984";"Jarosz";"Natalia";"dziewczynka";3;24
749;"p09282201383";"Rucka";"Julia";"dziewczynka";3;11
750;"p09282205820";"Szubarczyk";"Dominika";"dziewczynka";3;27
751;"p09282304963";"Czy¿";"Weronika";"dziewczynka";3;29
752;"p09282306736";"Nike";"Kaj";"chlopiec";3;18
753;"p09282406122";"Kozlowska";"Marcelina";"dziewczynka";3;12
754;"p09282500512";"Sochacki";"Filip";"chlopiec";3;15
755;"p09282505524";"Osiecka";"Kinga";"dziewczynka";3;26
756;"p09282505548";"Ringwelska";"Julia";"dziewczynka";3;11
757;"p09282605286";"Malecka";"Livia";"dziewczynka";3;25
758;"p09282605309";"Witka";"Amelia";"dziewczynka";3;3
759;"p09282607066";"Ciezlik";"Maja";"dziewczynka";3;9
760;"p09282700219";"Osmanski";"Kacper";"chlopiec";3;25
761;"p09282704121";"Wietrzynska";"Amelia";"dziewczynka";3;4
762;"p09282705139";"Pomaranski";"Jakub";"chlopiec";3;26
763;"p09282705177";"Jasinski";"Milan";"chlopiec";3;16
764;"p09282710458";"Szulc";"Dawid";"chlopiec";3;1
765;"p09282712085";"Wizniewska";"Zofia";"dziewczynka";3;3
766;"p09282803745";"Zajsczkowska";"Aleksandra";"dziewczynka";3;3
767;"p09282806809";"Studzieniecka";"Ewa";"dziewczynka";3;1
768;"p09282902185";"Jamiolkowska";"Natalia";"dziewczynka";3;24
769;"p09282902352";"Przyborowicz";"Jakub";"chlopiec";3;10
770;"p09283001616";"Paszkowski";"Jan";"chlopiec";3;25
771;"p09283004237";"Pieczykolan";"Jan";"chlopiec";3;8
772;"p09283004398";"Strehlke";"Filip";"chlopiec";3;15
773;"p09283101644";"Olech";"Klaudia";"dziewczynka";3;8
774;"p09283103981";"Strzalkowska";"Ewelina";"dziewczynka";3;1
775;"p09283109345";"Chorobinsk";"Magdalena";"dziewczynka";3;28
776;"p09283111142";"Rosa";"Julia";"dziewczynka";3;11
777;"p09290107798";"Treder";"Blazej";"chlopiec";3;27
778;"p09290110107";"Lisiewicz";"Magdalena";"dziewczynka";3;20
779;"p09290203210";"Kiedrowski";"Michal";"chlopiec";3;24
780;"p09290210531";"Mal¾g";"Lukasz";"chlopiec";3;12
781;"p09290210555";"Olszewski";"Kacper";"chlopiec";3;18
782;"p09290302353";"Mazurek";"Ksawery";"chlopiec";3;6
783;"p09290302377";"Fryczke";"Pawel";"chlopiec";3;22
784;"p09290302452";"Dratkowski";"Rafal";"chlopiec";3;29
785;"p09290306166";"Szubert";"Daria";"dziewczynka";3;27
786;"p09290306470";"Meszczynski";"Krzysztof";"chlopiec";3;6
787;"p09290306494";"Rutkowski";"Pawel";"chlopiec";3;19
788;"p09290402039";"Di Sora";"Simeone";"chlopiec";3;29
789;"p09290402404";"Lejman";"Maja";"dziewczynka";3;6
790;"p09290405933";"Misztal";"Konrad";"chlopiec";3;20
791;"p09290410207";"Szarmach";"Emilia";"dziewczynka";3;1
792;"p09290411017";"Swierczewski";"Damian";"chlopiec";3;1
793;"p09290504090";"Sololowski";"Filip";"chlopiec";3;15
794;"p09290603805";"Riegel";"Julia";"dziewczynka";3;11
795;"p09290703970";"Chirek";"Szymon";"chlopiec";3;9
796;"p09290902386";"Zaprawa";"Aleksandra";"dziewczynka";3;3
797;"p09290907428";"B¾k";"Katarzyna";"dziewczynka";3;7
798;"p09290914138";"Naskret";"Kamil";"chlopiec";3;18
799;"p09291001626";"Zak";"Agata";"dziewczynka";3;21
800;"p09291001664";"Salata";"Julia";"dziewczynka";3;11
801;"p09291101050";"Fryze";"Jacek";"chlopiec";3;22
802;"p09291111626";"Klossowska";"Martyna";"dziewczynka";3;2
803;"p09291201019";"Gajda";"Pawel";"chlopiec";3;22
804;"p09291203752";"Kucharski";"Mateusz";"chlopiec";3;2
805;"p09291203776";"Bielinski";"Tymoteusz";"chlopiec";3;14
806;"p09291206014";"Lojewski";"Maksymilian";"chlopiec";3;2
807;"p09291210189";"Pietkiewicz";"Kamila";"dziewczynka";3;10
808;"p09291300480";"Kret";"Malgorzata";"dziewczynka";3;6
809;"p09291303759";"Galezowski";"Pawel";"chlopiec";3;22
810;"p09291308686";"Figurska";"Selena";"dziewczynka";3;30
811;"p09291309052";"Konieczynski";"Michal";"chlopiec";3;17
812;"p09291403787";"Lubinska";"Magdalena";"dziewczynka";3;20
813;"p09291403800";"Golanko";"Patrycja";"dziewczynka";3;23
814;"p09291405321";"Kowalska";"Maria";"dziewczynka";3;12
815;"p09291510890";"Mika";"Konrad";"chlopiec";3;20
816;"p09291602506";"Lyjak";"Magdalena";"dziewczynka";3;18
817;"p09291602575";"Nowakowski";"Kacper";"chlopiec";3;18
818;"p09291609145";"Bajurska";"Kamila";"dziewczynka";3;7
819;"p09291701694";"Loboda";"Maciej";"chlopiec";3;2
820;"p09291901773";"Luchowski";"Maksymilian";"chlopiec";3;2
821;"p09292008233";"Janiak";"Nico";"chlopiec";3;16
822;"p09292101202";"Szumilas";"Blanka";"dziewczynka";3;27
823;"p09292105565";"Zaremba";"Maria";"dziewczynka";3;3
824;"p09292105602";"Stanke";"Hanna";"dziewczynka";3;1
825;"p09292105855";"Pinkowski";"Jan";"chlopiec";3;8
826;"p09292105879";"Prochniewicz";"Jakub";"chlopiec";3;26
